customer_id,age,gender,income,subscription_type,avg_watch_time,complaints,feedback_score,churn
CUST00497,42,Male,110941,Standard,1.06,2,2,1
CUST00498,57,Female,127351,Basic,0.54,2,5,1
CUST00499,62,Male,43703,Standard,1.55,2,1,1
CUST00500,18,Female,35234,Standard,1.48,1,5,0
CUST00501,33,Male,27532,Premium,2.15,3,1,1
CUST00502,56,Male,125670,Standard,4.15,1,2,1
CUST00503,22,Female,55416,Premium,1.49,2,2,1
CUST00504,39,Female,92439,Standard,0.59,0,3,0
CUST00505,46,Male,38242,Standard,1.67,3,4,0
CUST00506,20,Female,70254,Basic,3.04,1,3,0
CUST00507,29,Female,99324,Standard,1.75,2,1,1
CUST00508,43,Male,55249,Basic,2.65,0,1,0
CUST00509,33,Male,120124,Standard,2.17,1,1,1
CUST00510,68,Male,115049,Standard,2.06,0,1,1
CUST00511,54,Female,128575,Standard,3.59,1,4,0
CUST00512,39,Female,105078,Basic,1.03,0,2,1
CUST00513,46,Female,52294,Premium,0.96,0,3,0
CUST00514,31,Female,79784,Basic,1.09,1,2,1
CUST00515,45,Male,23684,Standard,2.35,0,5,1
CUST00516,22,Female,43795,Premium,2.05,2,3,0
CUST00517,64,Male,144135,Standard,2.71,3,1,1
CUST00518,66,Female,80301,Basic,1.92,4,1,1
CUST00519,47,Female,89187,Basic,1.8,1,5,1
CUST00520,63,Male,30431,Premium,2.33,2,3,0
CUST00521,69,Female,95667,Basic,3.7,0,4,0
CUST00522,22,Female,109627,Standard,0.84,0,4,0
CUST00523,29,Male,110381,Premium,1.08,2,1,1
CUST00524,33,Female,110027,Standard,2.04,1,1,1
CUST00525,43,Male,141569,Premium,4.03,0,1,0
CUST00526,43,Male,75372,Premium,0.93,1,5,0
CUST00527,65,Male,90366,Standard,1.99,2,5,0
CUST00528,38,Male,114176,Basic,1.12,1,2,1
CUST00529,56,Female,139667,Standard,2.4,0,5,0
CUST00530,53,Female,92870,Basic,-0.06,0,3,0
CUST00531,50,Female,67387,Basic,0.96,2,5,1
CUST00532,47,Male,72927,Standard,3.28,2,3,0
CUST00533,54,Female,29304,Premium,2.01,2,4,0
CUST00534,40,Female,133183,Standard,1.25,1,2,1
CUST00535,27,Female,37032,Premium,1.95,3,5,0
CUST00536,22,Female,111291,Basic,1.94,1,4,0
CUST00537,53,Male,132889,Premium,2.56,0,3,0
CUST00538,51,Male,79486,Standard,-0.08,1,2,1
CUST00539,69,Female,85552,Premium,0.96,0,4,0
CUST00540,48,Male,93844,Basic,1.05,2,3,0
CUST00541,27,Female,49654,Basic,2.63,2,2,0
CUST00542,36,Female,59244,Premium,1.99,2,1,1
CUST00543,49,Female,25942,Basic,3.44,1,5,0
CUST00544,18,Male,70697,Basic,2.83,6,1,1
CUST00545,22,Female,146031,Premium,1.65,1,1,1
CUST00546,62,Male,22693,Basic,1.95,1,1,1
CUST00547,21,Male,76751,Premium,3.29,0,4,0
CUST00548,33,Female,101098,Premium,3.43,1,1,0
CUST00549,41,Male,138777,Basic,1.9,0,1,1
CUST00550,33,Male,26259,Premium,1.01,5,4,1
CUST00551,19,Female,139746,Basic,-0.1,0,5,0
CUST00552,66,Male,133883,Basic,-0.1,2,2,1
CUST00553,45,Male,127772,Basic,2.47,1,2,0
CUST00554,49,Female,137928,Standard,2.45,1,5,1
CUST00555,44,Female,24942,Basic,1.32,1,4,0
CUST00556,37,Male,67419,Premium,3.3,1,1,0
CUST00557,41,Female,122092,Premium,1.79,2,2,1
CUST00558,29,Female,76105,Premium,1.41,3,5,0
CUST00559,67,Male,85907,Standard,3.17,1,5,0
CUST00560,52,Male,47383,Standard,3.04,0,1,0
CUST00561,50,Female,43404,Premium,1.95,1,5,0
CUST00562,50,Male,92656,Premium,2.52,2,4,0
CUST00563,68,Female,25702,Standard,2.64,1,4,1
CUST00564,60,Female,93883,Premium,4.18,4,2,1
CUST00565,54,Male,120965,Basic,1.87,1,3,0
CUST00566,29,Male,76332,Basic,0.82,1,5,0
CUST00567,20,Female,59419,Premium,2.63,1,4,0
CUST00568,18,Female,110576,Basic,2.06,2,1,1
CUST00569,50,Female,123182,Premium,2.11,2,1,0
CUST00570,57,Female,131395,Standard,1.97,2,3,0
CUST00571,27,Male,122619,Premium,0.41,3,3,0
CUST00572,60,Female,108078,Standard,2.26,1,3,0
CUST00573,61,Male,128269,Basic,1.64,3,1,0
CUST00574,46,Male,93844,Basic,1.69,0,5,1
CUST00575,30,Female,59242,Basic,1.6,1,4,0
CUST00576,29,Male,144983,Premium,1.96,1,1,0
CUST00577,48,Male,54142,Standard,2.26,0,4,0
CUST00578,63,Female,129699,Standard,1.97,3,3,0
CUST00579,19,Male,116226,Basic,3.15,2,2,1
CUST00580,68,Male,27393,Basic,2.76,3,5,0
CUST00581,67,Female,89939,Standard,1.93,2,3,0
CUST00582,52,Female,89082,Premium,0.96,3,3,0
CUST00583,40,Female,122281,Basic,2.58,2,4,0
CUST00584,34,Female,48893,Premium,1.69,2,1,0
CUST00585,43,Female,29388,Basic,1.83,0,2,0
CUST00586,25,Female,138099,Basic,0.68,0,5,0
CUST00587,46,Female,127292,Premium,2.41,1,2,1
CUST00588,43,Male,82969,Premium,4.59,0,3,0
CUST00589,27,Male,56660,Premium,1.49,4,2,1
CUST00590,43,Female,109244,Premium,2.62,0,5,0
CUST00591,51,Male,44726,Standard,3.25,0,3,0
CUST00592,68,Male,99544,Standard,1.48,2,5,0
CUST00593,58,Female,121553,Basic,-0.43,1,2,0
CUST00594,24,Male,82996,Basic,2.7,2,3,1
CUST00595,21,Female,20111,Basic,2.08,4,3,1
CUST00596,67,Male,135370,Standard,2.31,2,5,1
CUST00597,62,Female,37545,Premium,2.05,5,1,1
CUST00598,28,Male,60168,Basic,3.16,0,3,0
CUST00599,46,Male,22379,Standard,1.9,2,5,0
CUST00600,53,Male,115773,Basic,4.17,1,5,1
CUST00601,42,Female,131484,Standard,2.7,2,5,0
CUST00602,38,Male,107346,Premium,3.01,2,1,1
CUST00603,53,Male,61120,Standard,2.01,2,4,0
CUST00604,27,Female,37809,Premium,2.31,1,3,1
CUST00605,54,Female,72813,Basic,0.31,1,2,1
CUST00606,26,Male,94005,Premium,1.42,0,5,1
CUST00607,41,Male,47967,Standard,3.08,2,2,1
CUST00608,52,Male,29748,Basic,1.93,0,5,1
CUST00609,66,Male,43424,Basic,0.88,1,5,0
CUST00610,52,Female,106512,Standard,1.32,2,3,0
CUST00611,65,Male,43914,Premium,1.31,2,1,0
CUST00612,53,Male,115603,Standard,1.96,2,1,0
CUST00613,35,Female,128411,Premium,1.17,1,2,0
CUST00614,66,Male,98478,Premium,3.42,1,4,0
CUST00615,56,Male,39491,Basic,2.21,3,1,1
CUST00616,49,Male,69454,Premium,0.6,2,1,1
CUST00617,41,Female,90069,Basic,3.54,2,4,0
CUST00618,40,Female,71925,Standard,1.95,1,1,1
CUST00619,49,Male,109119,Standard,2.51,1,3,0
CUST00620,54,Male,57049,Basic,2.31,0,3,0
CUST00621,29,Female,47821,Basic,2.42,2,2,0
CUST00622,66,Male,115797,Premium,1.66,4,2,0
CUST00623,30,Male,123072,Basic,2.33,5,2,0
CUST00624,40,Female,49945,Standard,1.85,1,3,1
CUST00625,42,Female,37384,Basic,2.36,0,2,0
CUST00626,52,Female,48410,Basic,1.81,1,2,0
CUST00627,58,Male,97734,Basic,1.71,0,3,0
CUST00628,47,Male,83766,Premium,0.54,6,4,1
CUST00629,34,Male,114890,Basic,1.99,1,2,1
CUST00630,66,Male,136406,Premium,2.22,3,1,1
CUST00631,37,Female,27169,Premium,3.85,2,3,0
CUST00632,65,Male,60129,Basic,2.48,0,4,1
CUST00633,42,Male,117445,Premium,1.28,0,1,1
CUST00634,39,Female,23830,Basic,0.99,0,1,1
CUST00635,30,Female,76306,Standard,2.27,1,5,1
CUST00636,36,Male,106940,Standard,1.26,2,4,0
CUST00637,66,Female,85267,Premium,1.43,1,5,1
CUST00638,53,Female,47757,Standard,1.25,2,3,0
CUST00639,29,Male,83867,Basic,1.67,1,4,0
CUST00640,58,Male,55650,Premium,2.74,3,5,0
CUST00641,36,Male,53766,Basic,0.01,0,3,1
CUST00642,29,Male,101478,Premium,3.29,0,2,1
CUST00643,26,Female,52419,Premium,1.8,0,1,1
CUST00644,24,Female,36668,Premium,1.37,0,3,0
CUST00645,45,Male,36246,Premium,2.89,0,4,1
CUST00646,31,Male,44996,Standard,1.79,1,1,0
CUST00647,48,Female,71312,Standard,0.95,2,1,1
CUST00648,69,Male,23065,Standard,0.48,1,3,0
CUST00649,36,Male,30467,Premium,2.7,3,2,1
CUST00650,64,Male,70646,Standard,2.76,2,3,0
CUST00651,33,Male,130380,Premium,1.59,0,5,0
CUST00652,22,Female,41007,Standard,3.32,3,5,0
CUST00653,52,Male,88079,Premium,2.04,1,5,0
CUST00654,29,Female,48702,Standard,3.33,2,4,0
CUST00655,42,Male,114369,Standard,1.04,0,3,0
CUST00656,69,Male,95569,Standard,0.92,1,1,1
CUST00657,38,Female,73952,Premium,1.49,0,4,0
CUST00658,53,Male,78065,Premium,1.6,1,5,1
CUST00659,40,Female,54169,Standard,3.15,3,4,0
CUST00660,33,Male,36829,Premium,2.29,2,1,1
CUST00661,56,Male,80135,Basic,1.24,3,4,1
CUST00662,62,Male,24522,Standard,2.01,1,2,1
CUST00663,59,Male,105687,Standard,1.57,0,5,1
CUST00664,56,Male,55319,Basic,1.2,3,3,1
CUST00665,31,Female,140334,Premium,1.92,1,5,0
CUST00666,48,Female,46543,Premium,1.81,3,5,0
CUST00667,22,Male,138576,Premium,1.23,4,3,0
CUST00668,52,Male,123120,Standard,1.22,1,3,0
CUST00669,40,Female,137419,Standard,2.81,2,1,1
CUST00670,46,Female,50473,Standard,2.42,2,1,1
CUST00671,60,Male,27699,Standard,2.94,0,2,1
CUST00672,28,Male,88165,Standard,1.72,0,4,1
CUST00673,35,Female,60455,Premium,0.91,1,4,0
CUST00674,64,Male,95692,Basic,1.43,2,4,0
CUST00675,29,Female,37441,Premium,3.03,2,5,0
CUST00676,26,Male,50716,Premium,0.4,1,5,0
CUST00677,27,Female,82175,Standard,3.44,0,3,0
CUST00678,61,Female,26834,Basic,0.89,4,2,1
CUST00679,34,Male,143637,Basic,2.78,3,2,1
CUST00680,55,Female,38179,Premium,0.98,0,4,0
CUST00681,24,Male,46219,Basic,1.4,2,3,0
CUST00682,63,Male,123153,Premium,-0.06,1,4,0
CUST00683,30,Male,35782,Premium,3.85,2,5,0
CUST00684,57,Male,101363,Premium,2.57,1,3,0
CUST00685,59,Female,142903,Premium,2.63,0,4,0
CUST00686,26,Male,94967,Standard,1.51,1,2,0
CUST00687,67,Male,122454,Basic,1.07,1,1,0
CUST00688,44,Male,129593,Standard,2.78,2,5,0
CUST00689,19,Male,29496,Standard,0.8,1,4,0
CUST00690,22,Female,108867,Standard,1.83,0,3,0
CUST00691,46,Male,59238,Premium,0.75,2,3,0
CUST00692,54,Female,66025,Premium,2.12,4,4,1
CUST00693,55,Female,149209,Standard,0.08,2,2,0
CUST00694,36,Female,79886,Standard,0.52,3,4,0
CUST00695,25,Male,43563,Basic,1.14,1,5,0
CUST00696,65,Male,23712,Standard,2.61,1,3,0
CUST00697,62,Male,114067,Premium,1.47,3,5,0
CUST00698,18,Male,65489,Standard,2.98,3,1,1
CUST00699,39,Female,52664,Basic,3.5,3,2,1
CUST00700,69,Female,130799,Basic,1.69,3,4,0
CUST00701,34,Male,32420,Standard,0.52,2,4,0
CUST00702,24,Male,74610,Basic,2.97,1,2,0
CUST00703,42,Male,25315,Basic,0.46,3,3,0
CUST00704,62,Male,90917,Premium,1.1,4,4,1
CUST00705,21,Male,95033,Basic,0.3,5,2,1
CUST00706,53,Male,114576,Basic,2.96,2,4,1
CUST00707,23,Male,137862,Standard,2.57,2,3,0
CUST00708,48,Female,117911,Premium,3.62,1,2,1
CUST00709,36,Female,99030,Basic,1.56,1,3,0
CUST00710,61,Female,83910,Standard,1.18,0,4,0
CUST00711,56,Female,117288,Standard,1.48,0,2,1
CUST00712,44,Male,80972,Standard,0.67,1,1,1
CUST00713,27,Male,141075,Standard,3.43,0,4,0
CUST00714,43,Male,110893,Standard,5.38,3,2,0
CUST00715,36,Male,75919,Standard,1.28,1,1,1
CUST00716,56,Male,102486,Basic,2.59,4,2,1
CUST00717,20,Female,101288,Premium,1.84,4,5,1
CUST00718,62,Male,122926,Premium,2.44,1,5,0
CUST00719,30,Female,24132,Standard,3.06,1,2,1
CUST00720,67,Male,147153,Standard,0.86,0,2,1
CUST00721,45,Female,61598,Premium,1.52,4,5,1
CUST00722,37,Male,113812,Basic,3.2,2,4,0
CUST00723,45,Female,125299,Standard,2.51,1,5,0
CUST00724,25,Male,40551,Premium,2.33,2,5,0
CUST00725,58,Male,112511,Premium,2.51,1,5,1
CUST00726,56,Male,88206,Standard,2.61,4,3,1
CUST00727,18,Male,94900,Premium,3.16,2,4,1
CUST00728,20,Female,46296,Basic,2.75,1,3,0
CUST00729,30,Male,110216,Premium,1.95,0,4,1
CUST00730,45,Female,38066,Standard,2.35,3,3,0
CUST00731,66,Male,48892,Standard,1.93,4,3,1
CUST00732,42,Female,95577,Premium,1.25,0,2,1
CUST00733,50,Male,94590,Premium,1.95,2,5,0
CUST00734,55,Male,97173,Standard,1.89,3,2,1
CUST00735,23,Female,96293,Basic,0.3,0,2,1
CUST00736,61,Male,84771,Premium,2.77,0,2,0
CUST00737,62,Male,126794,Basic,2.94,1,1,1
CUST00738,49,Female,47484,Basic,2.54,0,4,0
CUST00739,62,Male,97865,Standard,2.88,1,2,1
CUST00740,64,Female,119074,Standard,1.82,6,2,1
CUST00741,38,Male,149920,Standard,1.49,1,1,1
CUST00742,33,Female,47115,Basic,2.95,4,1,1
CUST00743,38,Female,46038,Standard,0.94,1,5,0
CUST00744,28,Female,56622,Standard,0.91,1,2,1
CUST00745,54,Female,55886,Basic,2.45,2,4,0
CUST00746,53,Male,71284,Basic,2.42,1,2,1
CUST00747,52,Male,29901,Basic,2.93,2,5,0
CUST00748,36,Female,76377,Basic,0.29,3,2,1
CUST00749,37,Male,102910,Premium,1.9,2,1,1
CUST00750,35,Male,69862,Standard,0.87,1,1,1
CUST00751,64,Male,138992,Premium,2.86,1,5,0
CUST00752,58,Female,140055,Basic,3.33,0,5,0
CUST00753,66,Male,131826,Basic,2.5,1,1,1
CUST00754,31,Male,52806,Basic,1.44,3,1,0
CUST00755,32,Female,37659,Basic,1.25,2,2,0
CUST00756,48,Male,134306,Basic,1.59,2,5,0
CUST00757,18,Female,43453,Standard,1.16,2,2,0
CUST00758,20,Female,50498,Premium,1.84,2,1,1
CUST00759,33,Female,90393,Premium,1.25,1,4,0
CUST00760,40,Male,36312,Standard,0.62,0,5,1
CUST00761,28,Male,21436,Standard,2.38,0,2,0
CUST00762,29,Female,47569,Standard,2.46,1,5,0
CUST00763,27,Female,78813,Premium,3.7,3,4,0
CUST00764,49,Female,136787,Premium,1.57,0,3,1
CUST00765,33,Female,110485,Basic,0.11,1,1,0
CUST00766,25,Female,93229,Premium,2.82,3,4,0
CUST00767,55,Female,65986,Premium,2.93,3,3,0
CUST00768,29,Male,122555,Standard,3.14,2,2,1
CUST00769,41,Female,73177,Premium,3.47,1,4,0
CUST00770,45,Female,148541,Basic,3.49,2,3,0
CUST00771,25,Female,29305,Premium,1.02,0,4,0
CUST00772,45,Male,52646,Standard,3.55,1,3,0
CUST00773,53,Male,112838,Standard,1.67,1,2,1
CUST00774,43,Male,96126,Basic,2.8,0,2,1
CUST00775,25,Male,140900,Basic,2.26,2,2,1
CUST00776,67,Female,137922,Premium,1.03,2,2,0
CUST00777,45,Male,144145,Basic,3.16,0,2,0
CUST00778,45,Female,60430,Basic,1.54,0,3,1
CUST00779,54,Female,142238,Standard,3.86,0,2,1
CUST00780,58,Female,88659,Standard,1.24,2,4,0
CUST00781,53,Female,135341,Premium,1.0,2,4,0
CUST00782,44,Female,24158,Premium,1.34,0,2,1
CUST00783,34,Female,94236,Premium,3.5,6,4,1
CUST00784,26,Male,96067,Premium,0.43,3,2,0
CUST00785,50,Male,47738,Standard,2.91,2,4,0
CUST00786,37,Male,29879,Premium,3.83,0,5,0
CUST00787,30,Male,25543,Premium,1.83,1,1,0
CUST00788,45,Male,132284,Basic,1.61,2,4,1
CUST00789,65,Female,67924,Premium,2.08,5,4,1
CUST00790,46,Male,62348,Basic,0.88,2,1,0
CUST00791,30,Male,104117,Standard,4.65,3,5,1
CUST00792,63,Male,56679,Premium,2.67,3,1,0
CUST00793,52,Female,99118,Basic,0.78,1,4,0
CUST00794,23,Female,63888,Premium,1.19,5,2,1
CUST00795,35,Female,50276,Basic,2.18,1,5,0
CUST00796,68,Male,123539,Premium,0.71,1,4,0
CUST00797,22,Male,24799,Standard,0.5,2,2,1
CUST00798,64,Male,110627,Standard,2.29,1,2,1
CUST00799,42,Male,113770,Basic,3.01,1,5,0
CUST00800,19,Male,132529,Basic,2.92,2,4,1
CUST00801,27,Female,144713,Standard,1.94,1,3,0
CUST00802,47,Male,140048,Premium,1.73,4,2,1
CUST00803,67,Female,110141,Basic,2.05,0,1,1
CUST00804,62,Male,80558,Standard,2.99,2,3,0
CUST00805,22,Female,135013,Basic,0.74,1,1,0
CUST00806,50,Female,56534,Standard,1.22,2,5,1
CUST00807,18,Female,51668,Standard,1.62,1,2,0
CUST00808,35,Female,24111,Basic,1.76,1,2,1
CUST00809,49,Male,44686,Basic,1.95,0,5,0
CUST00810,64,Male,92551,Standard,1.98,0,2,0
CUST00811,66,Male,92392,Premium,2.67,1,3,0
CUST00812,28,Female,36490,Standard,0.24,1,3,0
CUST00813,38,Male,55194,Premium,0.4,0,5,0
CUST00814,43,Male,34497,Premium,1.33,2,4,0
CUST00815,42,Male,139066,Premium,2.86,2,2,1
CUST00816,39,Male,73516,Basic,1.35,1,3,0
CUST00817,44,Female,137219,Standard,1.96,0,1,1
CUST00818,66,Female,108730,Standard,2.13,2,2,0
CUST00819,30,Male,64104,Premium,2.32,4,3,1
CUST00820,50,Male,25316,Premium,3.56,1,3,0
CUST00821,51,Male,58130,Premium,2.69,1,3,0
CUST00822,58,Female,90229,Standard,3.0,0,4,0
CUST00823,52,Female,127294,Premium,1.87,2,5,0
CUST00824,18,Female,49954,Standard,3.47,1,4,0
CUST00825,38,Male,133437,Standard,2.07,5,1,1
CUST00826,65,Female,41652,Basic,0.04,4,1,1
CUST00827,23,Female,34178,Premium,4.46,3,5,0
CUST00828,45,Female,128933,Premium,2.05,1,5,0
CUST00829,34,Female,71163,Premium,2.53,2,3,0
CUST00830,22,Female,34751,Basic,0.93,1,1,0
CUST00831,48,Male,85961,Premium,4.2,1,3,0
CUST00832,22,Male,23044,Standard,1.21,3,5,0
CUST00833,55,Male,83165,Premium,1.61,1,1,1
CUST00834,20,Male,31480,Standard,0.47,3,3,0
CUST00835,40,Female,85439,Standard,2.36,1,2,1
CUST00836,54,Male,63874,Standard,1.72,1,2,0
CUST00837,54,Male,124533,Standard,0.46,3,3,1
CUST00838,27,Male,86775,Premium,1.93,2,4,0
CUST00839,27,Female,26566,Basic,2.09,2,3,0
CUST00840,36,Male,105311,Basic,1.75,2,1,0
CUST00841,34,Female,122517,Standard,0.18,2,5,0
CUST00842,38,Female,73149,Premium,2.29,1,3,0
CUST00843,31,Female,23006,Basic,0.73,3,1,0
CUST00844,26,Male,92561,Premium,2.89,3,1,0
CUST00845,63,Female,39423,Basic,1.44,1,2,1
CUST00846,18,Male,124862,Standard,2.93,1,3,0
CUST00847,68,Male,110710,Standard,2.01,2,4,0
CUST00848,62,Male,112199,Standard,2.07,0,4,0
CUST00849,30,Female,53952,Basic,3.28,2,5,1
CUST00850,21,Female,47326,Premium,1.18,0,5,1
CUST00851,18,Male,137272,Standard,0.9,1,2,0
CUST00852,66,Female,51139,Premium,2.56,3,3,0
CUST00853,57,Female,82103,Premium,0.69,1,5,0
CUST00854,49,Female,132734,Standard,1.2,2,3,0
CUST00855,51,Male,80857,Basic,0.42,1,4,0
CUST00856,45,Female,93638,Standard,3.15,0,1,1
CUST00857,48,Female,132173,Standard,1.0,1,4,0
CUST00858,25,Male,92652,Basic,1.35,1,2,1
CUST00859,56,Female,32937,Premium,0.71,2,3,1
CUST00860,43,Male,146934,Basic,1.61,5,1,0
CUST00861,51,Female,50161,Basic,1.86,0,1,0
CUST00862,20,Female,24383,Standard,2.83,0,2,1
CUST00863,67,Female,105856,Basic,0.68,3,1,0
CUST00864,29,Female,136387,Basic,1.4,3,3,1
CUST00865,18,Female,90043,Basic,3.42,5,4,1
CUST00866,61,Female,34735,Premium,3.04,2,3,0
CUST00867,22,Male,79919,Premium,1.32,1,5,0
CUST00868,47,Female,115249,Standard,1.95,2,1,1
CUST00869,47,Female,102055,Standard,3.97,5,1,0
CUST00870,34,Female,87561,Premium,0.81,2,3,0
CUST00871,65,Male,105455,Basic,0.08,1,2,0
CUST00872,64,Male,57622,Standard,1.46,4,3,1
CUST00873,40,Male,58135,Standard,1.92,3,4,0
CUST00874,32,Female,55658,Basic,1.2,2,2,1
CUST00875,54,Female,104677,Basic,2.98,0,1,0
CUST00876,38,Male,49696,Basic,2.21,1,1,0
CUST00877,31,Male,23773,Basic,1.4,1,2,1
CUST00878,19,Male,44956,Basic,1.46,0,2,1
CUST00879,28,Female,141340,Premium,1.25,1,2,1
CUST00880,68,Male,35819,Basic,2.83,1,1,1
CUST00881,56,Female,21528,Standard,1.53,1,1,0
CUST00882,55,Female,147781,Premium,0.81,2,1,0
CUST00883,51,Female,106491,Standard,2.96,3,1,1
CUST00884,55,Male,64588,Basic,1.72,1,1,1
CUST00885,67,Female,90585,Standard,0.64,2,3,0
CUST00886,51,Male,119152,Basic,3.71,1,3,0
CUST00887,35,Male,147872,Standard,2.61,3,3,0
CUST00888,47,Male,40511,Standard,2.05,1,2,0
CUST00889,32,Male,30119,Basic,1.79,3,1,0
CUST00890,44,Female,95893,Standard,1.72,2,3,0
CUST00891,68,Female,36167,Premium,1.7,2,2,0
CUST00892,51,Female,76503,Standard,1.73,0,4,0
CUST00893,69,Female,130782,Premium,1.41,1,5,0
CUST00894,55,Male,140554,Premium,1.9,1,4,0
CUST00895,50,Male,107789,Standard,1.39,0,4,0
CUST00896,41,Male,54889,Premium,2.22,0,5,0
CUST00897,32,Male,65678,Premium,1.98,1,2,1
CUST00898,47,Female,115334,Standard,1.3,3,5,1
CUST00899,59,Male,80262,Basic,1.91,2,2,1
CUST00900,68,Female,24681,Basic,2.54,1,4,0
CUST00901,34,Male,100291,Premium,-0.26,1,5,0
CUST00902,22,Male,86008,Premium,2.58,2,4,0
CUST00903,46,Male,136475,Basic,0.77,2,5,0
CUST00904,21,Male,118417,Premium,1.54,2,5,0
CUST00905,27,Female,33690,Basic,-0.83,1,1,1
CUST00906,34,Female,45912,Standard,2.57,1,3,0
CUST00907,27,Female,26473,Premium,1.26,1,3,0
CUST00908,34,Female,61298,Standard,1.5,5,4,1
CUST00909,37,Male,38669,Basic,2.09,0,4,0
CUST00910,41,Male,119500,Basic,0.03,1,4,0
CUST00911,22,Female,101998,Standard,2.06,1,1,1
CUST00912,51,Female,40943,Premium,2.65,2,1,0
CUST00913,23,Male,58785,Standard,2.17,1,4,1
CUST00914,19,Male,120956,Standard,1.61,2,1,1
CUST00915,30,Female,83427,Premium,2.04,4,5,1
CUST00916,60,Female,82001,Basic,1.92,1,5,0
CUST00917,60,Female,81724,Standard,2.76,1,5,1
CUST00918,65,Male,139006,Standard,3.26,0,3,0
CUST00919,28,Female,30832,Basic,1.59,1,5,1
CUST00920,68,Female,25385,Standard,2.23,2,3,0
CUST00921,64,Female,115898,Basic,1.33,0,5,1
CUST00922,40,Female,34708,Premium,2.42,0,4,0
CUST00923,33,Female,78600,Basic,2.46,2,3,0
CUST00924,48,Male,43438,Basic,1.83,2,1,1
CUST00925,28,Female,102747,Standard,2.52,1,3,0
CUST00926,33,Male,100107,Basic,2.0,1,2,1
CUST00927,25,Female,80062,Basic,1.95,2,3,0
CUST00928,21,Female,85428,Standard,1.12,1,5,0
CUST00929,57,Female,106843,Basic,2.17,3,5,1
CUST00930,21,Male,31002,Standard,1.42,0,5,0
CUST00931,42,Male,56153,Premium,2.87,1,1,0
CUST00932,20,Male,42440,Basic,1.16,3,4,1
CUST00933,49,Female,87501,Premium,2.27,2,3,0
CUST00934,20,Female,52556,Basic,1.74,1,1,0
CUST00935,44,Male,87963,Basic,2.27,3,2,1
CUST00936,46,Male,121145,Premium,1.94,0,3,0
CUST00937,49,Female,110725,Premium,1.18,2,5,0
CUST00938,67,Male,110674,Standard,3.09,4,1,1
CUST00939,68,Female,26563,Standard,1.11,3,1,1
CUST00940,36,Male,99923,Premium,2.64,1,3,0
CUST00941,38,Male,25840,Basic,0.3,0,1,0
CUST00942,22,Male,35154,Standard,1.71,1,1,1
CUST00943,35,Female,44194,Basic,3.53,2,1,1
CUST00944,45,Female,85020,Standard,1.72,1,3,0
CUST00945,59,Male,66861,Standard,2.1,0,5,0
CUST00946,39,Female,42448,Standard,3.6,0,1,1
CUST00947,38,Female,116460,Premium,1.86,1,1,1
CUST00948,23,Female,43528,Basic,2.26,0,4,0
CUST00949,18,Female,49402,Premium,2.6,1,2,1
CUST00950,22,Male,24352,Standard,0.62,0,4,0
CUST00951,58,Female,20184,Premium,1.51,2,5,0
CUST00952,29,Female,30384,Premium,2.13,0,4,0
CUST00953,43,Male,34319,Premium,0.4,2,3,0
CUST00954,63,Female,140497,Basic,3.37,1,4,1
CUST00955,51,Female,40449,Premium,2.76,2,3,0
CUST00956,66,Female,76333,Premium,2.61,0,4,0
CUST00957,31,Male,61205,Premium,3.32,2,4,1
CUST00958,43,Male,146966,Premium,2.72,1,2,1
CUST00959,62,Female,30426,Premium,1.77,1,3,0
CUST00960,44,Female,27504,Premium,0.37,2,5,1
CUST00961,26,Male,76578,Premium,1.32,1,1,1
CUST00962,43,Male,78209,Standard,1.35,1,5,0
CUST00963,64,Male,136775,Premium,2.62,1,4,0
CUST00964,39,Female,53368,Premium,2.08,2,5,1
CUST00965,64,Female,126108,Basic,0.43,3,4,0
CUST00966,47,Male,131553,Standard,2.87,2,4,1
CUST00967,60,Female,123841,Premium,3.33,4,1,0
CUST00968,65,Female,72185,Basic,3.48,1,2,1
CUST00969,34,Female,117630,Premium,0.87,0,2,1
CUST00970,43,Female,136744,Premium,2.32,1,1,1
CUST00971,53,Female,100221,Premium,0.99,2,5,0
CUST00972,18,Female,145011,Premium,3.94,1,3,0
CUST00973,25,Female,28724,Premium,2.03,1,1,0
CUST00974,66,Male,25084,Basic,1.63,1,4,0
CUST00975,52,Male,54810,Premium,1.45,1,2,1
CUST00976,69,Male,142648,Basic,2.33,0,2,1
CUST00977,32,Male,102277,Premium,2.52,0,5,0
CUST00978,64,Male,102297,Basic,0.35,2,3,0
CUST00979,39,Male,145099,Standard,3.4,0,1,1
CUST00980,31,Male,98872,Premium,2.47,3,4,0
CUST00981,43,Male,40872,Standard,3.39,3,4,0
CUST00982,45,Male,98950,Standard,3.71,4,3,1
CUST00983,40,Female,90333,Standard,1.9,2,5,0
CUST00984,31,Female,88843,Premium,2.86,4,3,1
CUST00985,41,Male,132025,Standard,1.42,1,5,0
CUST00986,19,Female,118104,Basic,1.53,2,5,0
CUST00987,62,Female,22596,Premium,3.57,0,1,0
CUST00988,43,Male,37167,Standard,1.26,1,1,1
CUST00989,31,Male,107844,Premium,2.2,0,4,0
CUST00990,68,Male,137067,Standard,1.09,1,2,1
CUST00991,24,Female,109751,Basic,1.34,1,5,0
CUST00992,20,Female,149817,Premium,1.49,0,4,0
CUST00993,64,Male,97331,Premium,3.45,2,2,1
CUST00994,40,Female,100520,Standard,2.51,3,4,0
